Number,Base ms,Miller ms
58902,0.000000,0.000041
58903,0.000000,0.000041
58904,0.000000,0.000042
58905,0.000042,0.000042
58906,0.000000,0.000041
58907,0.000208,0.023125
58908,0.000042,0.000042
58909,0.000209,0.023083
58910,0.000042,0.000041
58911,0.000041,0.000042
58912,0.000000,0.000042
58913,0.000208,0.023750
58914,0.000042,0.000042
58915,0.000042,0.000041
58916,0.000042,0.000041
58917,0.000041,0.000042
58918,0.000000,0.000041
58919,0.000041,0.000042
58920,0.000000,0.000042
58921,0.000166,0.028542
58922,0.000000,0.000000
58923,0.000042,0.000042
58924,0.000000,0.000041
58925,0.000042,0.000041
58926,0.000042,0.000041
58927,0.000042,0.000041
58928,0.000000,0.000042
58929,0.000041,0.000042
58930,0.000042,0.000042
58931,0.000041,0.000042
58932,0.000042,0.000000
58933,0.000000,0.000042
58934,0.000000,0.000000
58935,0.000041,0.000042
58936,0.000042,0.000042
58937,0.000208,0.022750
58938,0.000041,0.000042
58939,0.000041,0.000042
58940,0.000042,0.000000
58941,0.000041,0.000042
58942,0.000000,0.000042
58943,0.000209,0.025000
58944,0.000042,0.000042
58945,0.000042,0.000042
58946,0.000000,0.000042
58947,0.000042,0.000041
58948,0.000000,0.000042
58949,0.000042,0.000041
58950,0.000041,0.000042
58951,0.000167,0.012167
58952,0.000042,0.000000
58953,0.000042,0.000041
58954,0.000000,0.000000
58955,0.000042,0.000042
58956,0.000042,0.000042
58957,0.000041,0.000042
58958,0.000000,0.000041
58959,0.000041,0.000042
58960,0.000000,0.000042
58961,0.000000,0.000084
58962,0.000042,0.000000
58963,0.000209,0.022959
58964,0.000041,0.000042
58965,0.000041,0.000042
58966,0.000000,0.000000
58967,0.000208,0.026125
58968,0.000041,0.000042
58969,0.000125,0.012083
58970,0.000000,0.000042
58971,0.000042,0.000041
58972,0.000000,0.000042
58973,0.000042,0.000041
58974,0.000000,0.000042
58975,0.000042,0.000041
58976,0.000041,0.000042
58977,0.000042,0.000042
58978,0.000042,0.000000
58979,0.000208,0.022750
58980,0.000000,0.000042
58981,0.000000,0.000041
58982,0.000041,0.000042
58983,0.000042,0.000041
58984,0.000042,0.000000
58985,0.000041,0.000042
58986,0.000042,0.000000
58987,0.000042,0.012416
58988,0.000084,0.000209
58989,0.000000,0.000083
58990,0.000042,0.000042
58991,0.000208,0.025125
58992,0.000042,0.000042
58993,0.000042,0.000041
58994,0.000000,0.000041
58995,0.000041,0.000041
58996,0.000000,0.000042
58997,0.000208,0.023875
58998,0.000000,0.000042
58999,0.000042,0.000042
59000,0.000000,0.000042
59001,0.000000,0.000083
59002,0.000041,0.000041
59003,0.000042,0.000042
59004,0.000000,0.000000
59005,0.000042,0.000041
59006,0.000041,0.000042
59007,0.000000,0.000041
59008,0.000000,0.000041
59009,0.000166,0.023458
59010,0.000042,0.000042
59011,0.000208,0.023916
59012,0.000000,0.000041
59013,0.000000,0.000083
59014,0.000041,0.000042
59015,0.000042,0.000042
59016,0.000042,0.000042
59017,0.000042,0.000041
59018,0.000042,0.000041
59019,0.000000,0.000042
59020,0.000041,0.000000
59021,0.000208,0.023292
59022,0.000041,0.000000
59023,0.000208,0.024166
59024,0.000041,0.000041
59025,0.000041,0.000000
59026,0.000042,0.000041
59027,0.000041,0.011958
59028,0.000000,0.000042
59029,0.000208,0.024083
59030,0.000000,0.000042
59031,0.000041,0.000042
59032,0.000000,0.000041
59033,0.000042,0.000042
59034,0.000000,0.000042
59035,0.000000,0.000042
59036,0.000041,0.000042
59037,0.000042,0.000041
59038,0.000042,0.000041
59039,0.000041,0.000042
59040,0.000000,0.000042
59041,0.000000,0.000000
59042,0.000042,0.000000
59043,0.000041,0.000042
59044,0.000000,0.000041
59045,0.000042,0.000042
59046,0.000042,0.000041
59047,0.000125,0.012542
59048,0.000041,0.000000
59049,0.000083,0.000250
59050,0.000041,0.000042
59051,0.000250,0.023542
59052,0.000042,0.000042
59053,0.000209,0.036084
59054,0.000000,0.000000
59055,0.000042,0.000041
59056,0.000000,0.000000
59057,0.000084,0.012542
59058,0.000042,0.000041
59059,0.000041,0.000000
59060,0.000000,0.000042
59061,0.000042,0.000000
59062,0.000042,0.000000
59063,0.000250,0.023416
59064,0.000042,0.000000
59065,0.000042,0.000041
59066,0.000000,0.000042
59067,0.000042,0.000042
59068,0.000042,0.000000
59069,0.000166,0.023958
59070,0.000042,0.000042
59071,0.000042,0.000084
59072,0.000042,0.000042
59073,0.000083,0.000250
59074,0.000042,0.000083
59075,0.000042,0.000041
59076,0.000041,0.000042
59077,0.000209,0.024584
59078,0.000042,0.000042
59079,0.000042,0.000042
59080,0.000041,0.000000
59081,0.000041,0.000042
59082,0.000000,0.000041
59083,0.000208,0.023666
59084,0.000041,0.000042
59085,0.000042,0.000042
59086,0.000000,0.000000
59087,0.000042,0.000042
59088,0.000042,0.000041
59089,0.000042,0.000042
59090,0.000000,0.000000
59091,0.000042,0.000041
59092,0.000041,0.000208
59093,0.000167,0.025125
59094,0.000042,0.000041
59095,0.000042,0.000083
59096,0.000000,0.000041
59097,0.000041,0.000042
59098,0.000042,0.000041
59099,0.000083,0.012459
59100,0.000000,0.000041
59101,0.000000,0.000084
59102,0.000000,0.000042
59103,0.000000,0.000041
59104,0.000041,0.000000
59105,0.000000,0.000042
59106,0.000042,0.000000
59107,0.000208,0.023416
59108,0.000042,0.000042
59109,0.000042,0.000042
59110,0.000042,0.000041
59111,0.000042,0.000000
59112,0.000041,0.000042
59113,0.000166,0.023625
59114,0.000000,0.000042
59115,0.000042,0.000083
59116,0.000041,0.000042
59117,0.000000,0.000042
59118,0.000042,0.000041
59119,0.000208,0.025708
59120,0.000041,0.000042
59121,0.000042,0.000042
59122,0.000000,0.000041
59123,0.000167,0.030125
59124,0.000000,0.000042
59125,0.000042,0.000084
59126,0.000000,0.000042
59127,0.000042,0.000041
59128,0.000041,0.000042
59129,0.000000,0.000083
59130,0.000042,0.000000
59131,0.000042,0.000041
59132,0.000000,0.000000
59133,0.000042,0.000042
59134,0.000000,0.000000
59135,0.000042,0.000041
59136,0.000000,0.000042
59137,0.000042,0.000042
59138,0.000000,0.000042
59139,0.000042,0.000042
59140,0.000000,0.000000
59141,0.000208,0.023333
59142,0.000042,0.000041
59143,0.000000,0.000041
59144,0.000042,0.000041
59145,0.000042,0.000041
59146,0.000000,0.000042
59147,0.000041,0.000042
59148,0.000000,0.000042
59149,0.000208,0.025708
59150,0.000041,0.000042
59151,0.000041,0.000042
59152,0.000000,0.000041
59153,0.000166,0.012875
59154,0.000000,0.000042
59155,0.000041,0.000000
59156,0.000000,0.000042
59157,0.000000,0.000042
59158,0.000000,0.000042
59159,0.000209,0.023917
59160,0.000000,0.000041
59161,0.000125,0.013167
59162,0.000000,0.000000
59163,0.000042,0.000042
59164,0.000042,0.000042
59165,0.000041,0.000083
59166,0.000000,0.000000
59167,0.000167,0.023417
59168,0.000000,0.000000
59169,0.000042,0.000041
59170,0.000041,0.000083
59171,0.000042,0.000084
59172,0.000000,0.000042
59173,0.000083,0.000042
59174,0.000042,0.000042
59175,0.000041,0.000042
59176,0.000041,0.000042
59177,0.000042,0.000042
59178,0.000000,0.000042
59179,0.000042,0.000042
59180,0.000042,0.000000
59181,0.000000,0.000041
59182,0.000000,0.000042
59183,0.000208,0.024041
59184,0.000000,0.000042
59185,0.000042,0.000042
59186,0.000000,0.000042
59187,0.000042,0.000041
59188,0.000000,0.000042
59189,0.000041,0.000042
59190,0.000000,0.000042
59191,0.000042,0.000041
59192,0.000000,0.000042
59193,0.000042,0.000042
59194,0.000000,0.000042
59195,0.000042,0.000041
59196,0.000000,0.000041
59197,0.000208,0.028166
59198,0.000041,0.000042
59199,0.000042,0.000042
59200,0.000000,0.000041
59201,0.000083,0.000000
59202,0.000000,0.000041
59203,0.000083,0.012541
59204,0.000000,0.000041
59205,0.000041,0.000042
59206,0.000042,0.000042
59207,0.000208,0.037166
59208,0.000042,0.000042
59209,0.000209,0.025625
59210,0.000042,0.000041
59211,0.000041,0.000042
59212,0.000000,0.000042
59213,0.000042,0.000042
59214,0.000042,0.000041
59215,0.000041,0.000042
59216,0.000000,0.000042
59217,0.000042,0.000000
59218,0.000000,0.000042
59219,0.000209,0.025250
59220,0.000042,0.000000
59221,0.000209,0.024334
59222,0.000042,0.000084
59223,0.000042,0.000041
59224,0.000000,0.000042
59225,0.000042,0.000041
59226,0.000000,0.000042
59227,0.000042,0.000041
59228,0.000041,0.000042
59229,0.000041,0.000042
59230,0.000042,0.000041
59231,0.000083,0.013000
59232,0.000000,0.000041
59233,0.000209,0.023500
59234,0.000000,0.000041
59235,0.000041,0.000083
59236,0.000000,0.000042
59237,0.000041,0.000041
59238,0.000000,0.000042
59239,0.000166,0.025166
59240,0.000042,0.000042
59241,0.000000,0.000042
59242,0.000042,0.000041
59243,0.000208,0.024791
59244,0.000042,0.000041
59245,0.000042,0.000041
59246,0.000041,0.000042
59247,0.000042,0.000042
59248,0.000042,0.000042
59249,0.000125,0.013125
59250,0.000000,0.000042
59251,0.000167,0.012667
59252,0.000000,0.000042
59253,0.000000,0.000042
59254,0.000042,0.000000
59255,0.000042,0.000042
59256,0.000042,0.000042
59257,0.000042,0.000042
59258,0.000042,0.000042
59259,0.000000,0.000041
59260,0.000041,0.000042
59261,0.000000,0.000041
59262,0.000000,0.000000
59263,0.000208,0.025125
59264,0.000000,0.000042
59265,0.000042,0.000042
59266,0.000000,0.000042
59267,0.000042,0.000000
59268,0.000041,0.000000
59269,0.000042,0.000042
59270,0.000000,0.000000
59271,0.000041,0.000000
59272,0.000041,0.000000
59273,0.000208,0.024458
59274,0.000000,0.000041
59275,0.000042,0.000083
59276,0.000000,0.000042
59277,0.000083,0.000042
59278,0.000000,0.000042
59279,0.000042,0.000042
59280,0.000000,0.000042
59281,0.000208,0.023708
59282,0.000000,0.000042
59283,0.000042,0.000084
59284,0.000000,0.000042
59285,0.000042,0.000042
59286,0.000000,0.000042
59287,0.000125,0.012958
59288,0.000000,0.000042
59289,0.000041,0.000042
59290,0.000042,0.000041
59291,0.000167,0.012042
59292,0.000000,0.000041
59293,0.000042,0.000042
59294,0.000000,0.000042
59295,0.000041,0.000042
59296,0.000000,0.000042
59297,0.000042,0.000041
59298,0.000000,0.000042
59299,0.000041,0.000042
59300,0.000000,0.000042
59301,0.000000,0.000042
59302,0.000042,0.000000
59303,0.000041,0.000042
59304,0.000042,0.000042
59305,0.000041,0.000042
59306,0.000042,0.000041
59307,0.000042,0.000000
59308,0.000042,0.000041
59309,0.000125,0.012416
59310,0.000000,0.000000
59311,0.000041,0.000042
59312,0.000000,0.000000
59313,0.000042,0.000042
59314,0.000042,0.000041
59315,0.000041,0.000042
59316,0.000042,0.000042
59317,0.000041,0.000042
59318,0.000000,0.000041
59319,0.000042,0.000042
59320,0.000041,0.000042
59321,0.000125,0.013500
59322,0.000042,0.000041
59323,0.000042,0.000041
59324,0.000000,0.000042
59325,0.000000,0.000041
59326,0.000041,0.000042
59327,0.000042,0.000042
59328,0.000000,0.000041
59329,0.000084,0.012417
59330,0.000000,0.000000
59331,0.000041,0.000042
59332,0.000000,0.000042
59333,0.000250,0.028709
59334,0.000042,0.000042
59335,0.000084,0.000042
59336,0.000000,0.000042
59337,0.000042,0.000042
59338,0.000000,0.000041
59339,0.000041,0.000042
59340,0.000000,0.000041
59341,0.000292,0.026000
59342,0.000042,0.000042
59343,0.000041,0.000041
59344,0.000042,0.000042
59345,0.000041,0.000083
59346,0.000041,0.000041
59347,0.000041,0.000042
59348,0.000042,0.000041
59349,0.000041,0.000042
59350,0.000000,0.000000
59351,0.000208,0.026208
59352,0.000042,0.000041
59353,0.000042,0.000041
59354,0.000000,0.000042
59355,0.000000,0.000042
59356,0.000042,0.000042
59357,0.000208,0.024500
59358,0.000041,0.000042
59359,0.000208,0.024541
59360,0.000041,0.000042
59361,0.000041,0.000042
59362,0.000041,0.000042
59363,0.000042,0.000042
59364,0.000041,0.000042
59365,0.000041,0.000042
59366,0.000042,0.000042
59367,0.000041,0.000042
59368,0.000000,0.000042
59369,0.000208,0.024208
59370,0.000000,0.000042
59371,0.000042,0.000042
59372,0.000000,0.000000
59373,0.000042,0.000041
59374,0.000000,0.000042
59375,0.000000,0.000041
59376,0.000000,0.000042
59377,0.000208,0.024083
59378,0.000042,0.000042
59379,0.000042,0.000042
59380,0.000000,0.000000
59381,0.000041,0.000042
59382,0.000042,0.000041
59383,0.000041,0.000042
59384,0.000000,0.000000
59385,0.000042,0.000000
59386,0.000000,0.000042
59387,0.000208,0.024625
59388,0.000000,0.000041
59389,0.000000,0.000041
59390,0.000000,0.000042
59391,0.000042,0.000000
59392,0.000041,0.000042
59393,0.000166,0.024042
59394,0.000042,0.000042
59395,0.000042,0.000084
59396,0.000042,0.000041
59397,0.000042,0.000042
59398,0.000042,0.000000
59399,0.000208,0.023083
59400,0.000042,0.000041
59401,0.000208,0.012666
59402,0.000042,0.000041
59403,0.000042,0.000042
59404,0.000042,0.000041
59405,0.000041,0.000042
59406,0.000000,0.000042
59407,0.000167,0.022958
59408,0.000042,0.000042
59409,0.000041,0.000042
59410,0.000000,0.000000
59411,0.000042,0.000042
59412,0.000042,0.000042
59413,0.000042,0.000000
59414,0.000000,0.000000
59415,0.000042,0.000041
59416,0.000042,0.000000
59417,0.000208,0.022333
59418,0.000042,0.000041
59419,0.000208,0.024166
59420,0.000042,0.000042
59421,0.000042,0.000042
59422,0.000041,0.000042
59423,0.000042,0.000041
59424,0.000000,0.000000
59425,0.000042,0.000042
59426,0.000041,0.000042
59427,0.000042,0.000042
59428,0.000000,0.000000
59429,0.000042,0.011875
59430,0.000042,0.000000
59431,0.000083,0.012208
59432,0.000042,0.000000
59433,0.000000,0.000041
59434,0.000000,0.000000
59435,0.000000,0.000042
59436,0.000000,0.000000
59437,0.000042,0.000083
59438,0.000042,0.000041
59439,0.000000,0.000041
59440,0.000000,0.000041
59441,0.000208,0.024000
59442,0.000041,0.000042
59443,0.000208,0.023958
59444,0.000000,0.000041
59445,0.000000,0.000041
59446,0.000000,0.000041
59447,0.000208,0.024708
59448,0.000041,0.000042
59449,0.000042,0.000042
59450,0.000042,0.000041
59451,0.000042,0.000042
59452,0.000042,0.000041
59453,0.000208,0.085292
59454,0.000041,0.000083
59455,0.000042,0.000083
59456,0.000041,0.000042
59457,0.000042,0.000041
59458,0.000042,0.000042
59459,0.000083,0.000083
59460,0.000042,0.000041
59461,0.000125,0.048041
59462,0.000042,0.000041
59463,0.000041,0.000042
59464,0.000041,0.000042
59465,0.000042,0.000042
59466,0.000042,0.000042
59467,0.000208,0.062583
59468,0.000042,0.000041
59469,0.000000,0.000042
59470,0.000042,0.000042
59471,0.000208,0.024917
59472,0.000000,0.000042
59473,0.000167,0.023625
59474,0.000042,0.000042
59475,0.000042,0.000042
59476,0.000041,0.000042
59477,0.000042,0.000041
59478,0.000041,0.000042
59479,0.000042,0.000041
59480,0.000041,0.000042
59481,0.000041,0.000083
59482,0.000042,0.000041
59483,0.000042,0.000042
59484,0.000042,0.000042
59485,0.000042,0.000041
59486,0.000042,0.000041
59487,0.000000,0.000042
59488,0.000042,0.000041
59489,0.000042,0.000042
59490,0.000000,0.000041
59491,0.000083,0.000041
59492,0.000042,0.000041
59493,0.000041,0.000042
59494,0.000042,0.000000
59495,0.000041,0.000083
59496,0.000000,0.000000
59497,0.000208,0.023625
59498,0.000000,0.000000
59499,0.000042,0.000083
59500,0.000041,0.000042
59501,0.000042,0.000041
59502,0.000000,0.000042
59503,0.000167,0.013208
59504,0.000042,0.000000
59505,0.000000,0.000042
59506,0.000000,0.000041
59507,0.000042,0.000042
59508,0.000042,0.000000
59509,0.000208,0.024000
59510,0.000000,0.000042
59511,0.000041,0.000000
59512,0.000000,0.000042
59513,0.000208,0.023667
59514,0.000000,0.000041
59515,0.000042,0.000042
59516,0.000000,0.000041
59517,0.000042,0.000042
59518,0.000000,0.000042
59519,0.000083,0.000042
59520,0.000000,0.000042
59521,0.000000,0.000042
59522,0.000000,0.000000
59523,0.000042,0.000042
59524,0.000000,0.000000
59525,0.000041,0.000042
59526,0.000000,0.000041
59527,0.000041,0.000000
59528,0.000042,0.000042
59529,0.000042,0.000042
59530,0.000000,0.000041
59531,0.000083,0.012416
59532,0.000000,0.000042
59533,0.000042,0.000042
59534,0.000000,0.000042
59535,0.000000,0.000042
59536,0.000042,0.000041
59537,0.000041,0.000042
59538,0.000000,0.000041
59539,0.000208,0.022958
59540,0.000000,0.000000
59541,0.000042,0.000042
59542,0.000041,0.000042
59543,0.000042,0.000000
59544,0.000000,0.000041
59545,0.000000,0.000042
59546,0.000000,0.000041
59547,0.000041,0.000042
59548,0.000000,0.000042
59549,0.000041,0.000042
59550,0.000000,0.000042
59551,0.000042,0.000000
59552,0.000041,0.000000
59553,0.000041,0.000042
59554,0.000000,0.000042
59555,0.000000,0.000042
59556,0.000000,0.000042
59557,0.000166,0.023833
59558,0.000000,0.000042
59559,0.000042,0.000042
59560,0.000000,0.000041
59561,0.000208,0.023292
59562,0.000041,0.000042
59563,0.000000,0.000084
59564,0.000000,0.000041
59565,0.000041,0.000042
59566,0.000042,0.000000
59567,0.000166,0.024292
59568,0.000042,0.000042
59569,0.000083,0.012333
59570,0.000000,0.000042
59571,0.000084,0.000000
59572,0.000000,0.000000
59573,0.000042,0.000041
59574,0.000000,0.000041
59575,0.000042,0.000042
59576,0.000000,0.000042
59577,0.000042,0.000041
59578,0.000000,0.000042
59579,0.000042,0.000042
59580,0.000000,0.000041
59581,0.000208,0.024125
59582,0.000042,0.000041
59583,0.000041,0.000042
59584,0.000000,0.000041
59585,0.000000,0.000041
59586,0.000042,0.000000
59587,0.000042,0.000042
59588,0.000000,0.000041
59589,0.000042,0.000042
59590,0.000042,0.000042
59591,0.000042,0.000041
59592,0.000000,0.000042
59593,0.000042,0.000083
59594,0.000000,0.000041
59595,0.000042,0.000042
59596,0.000042,0.000042
59597,0.000084,0.012042
59598,0.000041,0.000000
59599,0.000125,0.012167
59600,0.000042,0.000042
59601,0.000042,0.000000
59602,0.000000,0.000041
59603,0.000083,0.000041
59604,0.000041,0.000042
59605,0.000042,0.000041
59606,0.000000,0.000042
59607,0.000042,0.000041
59608,0.000000,0.000042
59609,0.000041,0.000042
59610,0.000042,0.000042
59611,0.000209,0.023250
59612,0.000042,0.000041
59613,0.000042,0.000042
59614,0.000000,0.000042
59615,0.000042,0.000083
59616,0.000041,0.000042
59617,0.000250,0.022708
59618,0.000000,0.000042
59619,0.000000,0.000042
59620,0.000000,0.000042
59621,0.000208,0.024125
59622,0.000000,0.000000
59623,0.000125,0.012625
59624,0.000042,0.000041
59625,0.000042,0.000041
59626,0.000000,0.000042
59627,0.000708,0.024708
59628,0.000042,0.000041
59629,0.000167,0.024458
59630,0.000041,0.000042
59631,0.000041,0.000042
59632,0.000042,0.000000
59633,0.000000,0.000000
59634,0.000000,0.000042
59635,0.000000,0.000041
59636,0.000000,0.000042
59637,0.000042,0.000041
59638,0.000042,0.000041
59639,0.000041,0.000042
59640,0.000041,0.000042
59641,0.000042,0.000041
59642,0.000000,0.000041
59643,0.000042,0.000042
59644,0.000000,0.000042
59645,0.000042,0.000042
59646,0.000042,0.000041
59647,0.000041,0.000042
59648,0.000042,0.000042
59649,0.000042,0.000041
59650,0.000041,0.000000
59651,0.000208,0.024375
59652,0.000000,0.000041
59653,0.000042,0.000042
59654,0.000042,0.000042
59655,0.000042,0.000041
59656,0.000042,0.000042
59657,0.000042,0.000041
59658,0.000042,0.000041
59659,0.000208,0.023958
59660,0.000042,0.000041
59661,0.000042,0.000208
59662,0.000041,0.000042
59663,0.000250,0.033708
59664,0.000000,0.000042
59665,0.000041,0.000083
59666,0.000000,0.000042
59667,0.000000,0.000042
59668,0.000000,0.000042
59669,0.000208,0.024458
59670,0.000000,0.000000
59671,0.000208,0.023709
59672,0.000042,0.000042
59673,0.000042,0.000083
59674,0.000000,0.000042
59675,0.000000,0.000042
59676,0.000042,0.000041
59677,0.000084,0.011917
59678,0.000000,0.000042
59679,0.000000,0.000041
59680,0.000041,0.000000
59681,0.000042,0.000042
59682,0.000042,0.000000
59683,0.000041,0.000000
59684,0.000000,0.000000
59685,0.000042,0.000042
59686,0.000042,0.000042
59687,0.000042,0.000041
59688,0.000000,0.000000
59689,0.000042,0.000042
59690,0.000041,0.000042
59691,0.000042,0.000000
59692,0.000000,0.000042
59693,0.000209,0.023375
59694,0.000041,0.000042
59695,0.000042,0.000042
59696,0.000084,0.000209
59697,0.000042,0.000083
59698,0.000000,0.000042
59699,0.000209,0.024084
59700,0.000000,0.000000
59701,0.000208,0.011958
59702,0.000000,0.000000
59703,0.000042,0.000042
59704,0.000042,0.000042
59705,0.000042,0.000041
59706,0.000042,0.000000
59707,0.000209,0.023083
59708,0.000042,0.000041
59709,0.000041,0.000042
59710,0.000041,0.000042
59711,0.000000,0.000042
59712,0.000000,0.000000
59713,0.000167,0.011917
59714,0.000000,0.000042
59715,0.000084,0.000250
59716,0.000041,0.000042
59717,0.000000,0.000041
59718,0.000333,0.000375
59719,0.000125,0.000500
59720,0.000083,0.000083
59721,0.000083,0.000125
59722,0.000083,0.000208
59723,0.000208,0.024916
59724,0.000000,0.000042
59725,0.000041,0.000042
59726,0.000041,0.000000
59727,0.000042,0.000041
59728,0.000041,0.000000
59729,0.000208,0.023333
59730,0.000042,0.000042
59731,0.000041,0.000041
59732,0.000000,0.000000
59733,0.000042,0.000084
59734,0.000000,0.000042
59735,0.000042,0.000041
59736,0.000042,0.000041
59737,0.000083,0.000041
59738,0.000042,0.000042
59739,0.000041,0.000042
59740,0.000000,0.000000
59741,0.000042,0.000042
59742,0.000042,0.000000
59743,0.000208,0.023458
59744,0.000042,0.000042
59745,0.000042,0.000084
59746,0.000000,0.000042
59747,0.000208,0.023416
59748,0.000041,0.000042
59749,0.000125,0.012458
59750,0.000000,0.000041
59751,0.000083,0.000042
59752,0.000042,0.000041
59753,0.000167,0.050500
59754,0.000000,0.000042
59755,0.000000,0.000042
59756,0.000041,0.000042
59757,0.000042,0.000042
59758,0.000000,0.000000
59759,0.000042,0.000042
59760,0.000042,0.000041
59761,0.000041,0.000083
59762,0.000041,0.000000
59763,0.000042,0.000042
59764,0.000042,0.000042
59765,0.000041,0.000041
59766,0.000041,0.000042
59767,0.000042,0.012000
59768,0.000000,0.000125
59769,0.000042,0.000042
59770,0.000000,0.000000
59771,0.000209,0.029209
59772,0.000042,0.000042
59773,0.000084,0.000125
59774,0.000041,0.000042
59775,0.000041,0.000042
59776,0.000042,0.000042
59777,0.000042,0.000041
59778,0.000041,0.000000
59779,0.000208,0.023375
59780,0.000042,0.000042
59781,0.000084,0.000041
59782,0.000000,0.000042
59783,0.000250,0.020000
59784,0.000042,0.000041
59785,0.000000,0.000083
59786,0.000041,0.000000
59787,0.000041,0.000042
59788,0.000041,0.000042
59789,0.000042,0.000041
59790,0.000041,0.000000
59791,0.000209,0.120250
59792,0.000125,0.000333
59793,0.000041,0.000208
59794,0.000041,0.000042
59795,0.000000,0.000041
59796,0.000000,0.000041
59797,0.000208,0.034542
59798,0.000042,0.000041
59799,0.000042,0.000042
59800,0.000000,0.000042
59801,0.000042,0.000042
59802,0.000042,0.000042
59803,0.000125,0.012584
59804,0.000000,0.000000
59805,0.000042,0.000042
59806,0.000042,0.000041
59807,0.000042,0.000041
59808,0.000042,0.000000
59809,0.000208,0.024708
59810,0.000041,0.000042
59811,0.000084,0.000000
59812,0.000042,0.000000
59813,0.000042,0.000000
59814,0.000000,0.000000
59815,0.000041,0.000042
59816,0.000042,0.000000
59817,0.000041,0.000042
59818,0.000042,0.000000
59819,0.000041,0.000042
59820,0.000000,0.000042
59821,0.000167,0.012541
59822,0.000042,0.000042
59823,0.000041,0.000042
59824,0.000000,0.000000
59825,0.000042,0.000041
59826,0.000000,0.000041
59827,0.000041,0.000042
59828,0.000000,0.000042
59829,0.000042,0.000000
59830,0.000000,0.000042
59831,0.000041,0.000042
59832,0.000000,0.000042
59833,0.000208,0.030042
59834,0.000000,0.000042
59835,0.000042,0.000042
59836,0.000000,0.000042
59837,0.000083,0.000042
59838,0.000042,0.000042
59839,0.000041,0.000042
59840,0.000042,0.000000
59841,0.000042,0.000041
59842,0.000041,0.000000
59843,0.000000,0.000083
59844,0.000000,0.000041
59845,0.000041,0.000042
59846,0.000042,0.000000
59847,0.000042,0.000041
59848,0.000042,0.000041
59849,0.000083,0.012166
59850,0.000042,0.000000
59851,0.000042,0.000041
59852,0.000000,0.000042
59853,0.000042,0.000041
59854,0.000042,0.000041
59855,0.000041,0.000042
59856,0.000042,0.000042
59857,0.000042,0.000083
59858,0.000042,0.000041
59859,0.000041,0.000042
59860,0.000000,0.000000
59861,0.000041,0.000042
59862,0.000000,0.000000
59863,0.000208,0.024167
59864,0.000042,0.000042
59865,0.000000,0.000042
59866,0.000000,0.000042
59867,0.000125,0.012000
59868,0.000000,0.000000
59869,0.000042,0.000041
59870,0.000000,0.000000
59871,0.000041,0.000042
59872,0.000000,0.000042
59873,0.000041,0.000042
59874,0.000000,0.000000
59875,0.000042,0.000042
59876,0.000000,0.000042
59877,0.000083,0.000083
59878,0.000000,0.000042
59879,0.000209,0.024000
59880,0.000042,0.000041
59881,0.000167,0.011958
59882,0.000000,0.000042
59883,0.000042,0.000041
59884,0.000000,0.000042
59885,0.000042,0.000041
59886,0.000041,0.000042
59887,0.000208,0.023542
59888,0.000042,0.000041
59889,0.000041,0.000083
59890,0.000000,0.000041
59891,0.000042,0.000042
59892,0.000000,0.000042
59893,0.000083,0.012167
59894,0.000000,0.000042
59895,0.000042,0.000042
59896,0.000000,0.000041
59897,0.000125,0.012209
59898,0.000000,0.000042
59899,0.000042,0.000000
59900,0.000000,0.000042
59901,0.000083,0.000000
59902,0.000041,0.000042
59903,0.000041,0.000042
59904,0.000041,0.000042
59905,0.000083,0.000084
59906,0.000042,0.000042
59907,0.000042,0.000000
59908,0.000042,0.000000
59909,0.000125,0.011958
59910,0.000000,0.000000
59911,0.000167,0.012500
59912,0.000041,0.000042
59913,0.000042,0.000042
59914,0.000000,0.000041
59915,0.000042,0.000084
59916,0.000000,0.000042
59917,0.000042,0.000042
59918,0.000000,0.000042
59919,0.000042,0.000041
59920,0.000041,0.000042
59921,0.000166,0.023500
59922,0.000042,0.000000
59923,0.000041,0.000042
59924,0.000000,0.000042
59925,0.000042,0.000042
59926,0.000000,0.000041
59927,0.000041,0.000042
59928,0.000042,0.000042
59929,0.000167,0.025542
59930,0.000042,0.000000
59931,0.000042,0.000042
59932,0.000042,0.000041
59933,0.000083,0.012583
59934,0.000041,0.000000
59935,0.000041,0.000042
59936,0.000041,0.000042
59937,0.000042,0.000042
59938,0.000042,0.000000
59939,0.000083,0.000042
59940,0.000000,0.000000
59941,0.000042,0.000041
59942,0.000000,0.000042
59943,0.000041,0.000000
59944,0.000000,0.000000
59945,0.000041,0.000042
59946,0.000000,0.000000
59947,0.000166,0.012417
59948,0.000042,0.000041
59949,0.000041,0.000042
59950,0.000042,0.000041
59951,0.000208,0.024375
59952,0.000000,0.000041
59953,0.000167,0.012166
59954,0.000000,0.000042
59955,0.000041,0.000041
59956,0.000042,0.000041
59957,0.000209,0.022917
59958,0.000041,0.000042
59959,0.000042,0.000042
59960,0.000042,0.000000
59961,0.000041,0.000000
59962,0.000000,0.000000
59963,0.000083,0.011917
59964,0.000042,0.000041
59965,0.000041,0.000042
59966,0.000000,0.000000
59967,0.000042,0.000041
59968,0.000041,0.000042
59969,0.000042,0.000041
59970,0.000041,0.000042
59971,0.000208,0.031375
59972,0.000000,0.000042
59973,0.000042,0.000083
59974,0.000000,0.000041
59975,0.000042,0.000041
59976,0.000041,0.000042
